Phone timestamp;sensor timestamp [ns];X [dps];Y [dps];Z [dps]
2022-04-25T11:47:47.751;704202465225597338;0.07;-2.03;1.12
2022-04-25T11:47:47.770;704202465244937516;0.21000001;-1.6800001;1.05
2022-04-25T11:47:47.790;704202465264277694;-0.21000001;-1.19;1.33
2022-04-25T11:47:47.809;704202465283617872;-0.28;-1.6800001;1.54
2022-04-25T11:47:47.828;704202465302958050;-0.21000001;-2.1;1.54
2022-04-25T11:47:47.848;704202465322298228;-0.21000001;-2.31;1.6800001
2022-04-25T11:47:47.867;704202465341638406;0.14;-2.94;1.61
2022-04-25T11:47:47.886;704202465360978584;0.56;-3.71;1.47
2022-04-25T11:47:47.906;704202465380318762;0.77;-3.99;1.33
2022-04-25T11:47:47.925;704202465399658940;0.42000002;-3.29;1.33
2022-04-25T11:47:47.944;704202465418999118;0.07;-1.75;1.4
2022-04-25T11:47:47.964;704202465438339296;-0.28;-0.56;1.47
2022-04-25T11:47:47.983;704202465457679474;-0.49;-0.35;1.47
2022-04-25T11:47:48.002;704202465477019652;-0.21000001;-0.63;1.33
2022-04-25T11:47:48.022;704202465496359830;-0.91;-0.21000001;1.47
2022-04-25T11:47:48.041;704202465515700008;-0.56;-0.21000001;1.12
2022-04-25T11:47:48.060;704202465535040186;-0.07;-0.63;0.91
2022-04-25T11:47:48.080;704202465554380364;0.21000001;-0.42000002;0.84000003
2022-04-25T11:47:48.099;704202465573720542;0.21000001;-0.49;0.84000003
2022-04-25T11:47:48.118;704202465593060720;0.14;-0.84000003;0.7
2022-04-25T11:47:48.138;704202465612400898;-0.14;-0.77;0.7
2022-04-25T11:47:48.157;704202465631741076;-0.35;-0.28;0.84000003
2022-04-25T11:47:48.176;704202465651081254;-0.56;0.14;0.98
2022-04-25T11:47:48.196;704202465670421432;-0.7;0.07;1.26
2022-04-25T11:47:48.215;704202465689761610;-0.56;-0.7;1.47
2022-04-25T11:47:48.234;704202465709102250;-0.49;-1.33;1.47
2022-04-25T11:47:48.254;704202465728442816;-0.28;-1.61;1.75
2022-04-25T11:47:48.273;704202465747783382;-0.07;-1.54;1.75
2022-04-25T11:47:48.292;704202465767123948;0.28;-1.82;1.61
2022-04-25T11:47:48.312;704202465786464514;0.56;-2.03;1.54
2022-04-25T11:47:48.331;704202465805805080;0.0;-1.82;1.4
2022-04-25T11:47:48.350;704202465825145646;0.0;-1.61;1.33
2022-04-25T11:47:48.370;704202465844486212;0.21000001;-1.4;1.12
2022-04-25T11:47:48.389;704202465863826778;0.35;-1.19;0.84000003
2022-04-25T11:47:48.408;704202465883167344;0.14;-1.33;0.91
2022-04-25T11:47:48.428;704202465902507910;0.0;-0.91;1.05
2022-04-25T11:47:48.447;704202465921848476;-0.28;-0.7;0.98
2022-04-25T11:47:48.466;704202465941189042;-0.07;-1.05;0.91
2022-04-25T11:47:48.486;704202465960529608;-0.14;-0.77;0.98
2022-04-25T11:47:48.505;704202465979870174;-0.49;-0.35;1.05
2022-04-25T11:47:48.524;704202465999210740;-0.56;-0.28;1.12
2022-04-25T11:47:48.544;704202466018551306;-0.7;-0.21000001;1.33
2022-04-25T11:47:48.563;704202466037891872;-0.49;-0.49;1.33
2022-04-25T11:47:48.583;704202466057232438;-0.21000001;-0.98;1.19
2022-04-25T11:47:48.602;704202466076573004;-0.21000001;-1.05;1.33
2022-04-25T11:47:48.621;704202466095913570;-0.14;-1.05;1.4
2022-04-25T11:47:48.641;704202466115254136;-0.07;-1.19;1.33
2022-04-25T11:47:48.660;704202466134594702;-0.07;-0.91;1.33
2022-04-25T11:47:48.679;704202466153935268;0.14;-0.91;1.26
2022-04-25T11:47:48.699;704202466173275834;0.21000001;-1.19;1.19
2022-04-25T11:47:48.718;704202466192616400;0.21000001;-1.61;1.19
2022-04-25T11:47:48.737;704202466211956966;0.07;-1.82;1.12
2022-04-25T11:47:48.757;704202466231297532;0.0;-1.96;1.12
2022-04-25T11:47:48.776;704202466250638098;-0.07;-2.31;1.12
2022-04-25T11:47:48.795;704202466269978664;-0.35;-2.31;1.19
2022-04-25T11:47:48.815;704202466289319230;-0.49;-2.03;1.47
2022-04-25T11:47:48.834;704202466308659796;-0.42000002;-1.61;1.61
2022-04-25T11:47:48.853;704202466328000362;0.0;-1.26;1.54
2022-04-25T11:47:48.873;704202466347340928;0.07;-0.84000003;1.4
2022-04-25T11:47:48.892;704202466366681494;-0.49;-0.56;1.26
2022-04-25T11:47:48.911;704202466386022060;-0.28;-0.35;1.26
2022-04-25T11:47:48.931;704202466405362626;-0.35;-0.28;1.33
2022-04-25T11:47:48.950;704202466424703192;-0.28;-0.42000002;1.12
2022-04-25T11:47:48.969;704202466444043758;-0.35;-0.56;1.19
2022-04-25T11:47:48.989;704202466463384324;-0.35;-0.07;1.12
2022-04-25T11:47:49.008;704202466482724890;-0.21000001;-0.35;1.05
2022-04-25T11:47:49.027;704202466502065456;-0.14;-0.49;0.91
2022-04-25T11:47:49.047;704202466521406022;0.07;-0.49;0.77
2022-04-25T11:47:49.066;704202466540746588;0.21000001;-0.35;0.7
2022-04-25T11:47:49.085;704202466560087154;0.14;-0.35;0.7
2022-04-25T11:47:49.105;704202466579427720;-0.07;-0.14;0.56
2022-04-25T11:47:49.124;704202466598768286;-0.21000001;0.35;0.63
2022-04-25T11:47:49.143;704202466618108852;-0.28;0.42000002;0.63
2022-04-25T11:47:49.163;704202466637449418;0.0;0.07;0.28
2022-04-25T11:47:49.182;704202466656789984;0.14;-0.14;0.07
2022-04-25T11:47:49.201;704202466676130550;0.0;0.28;0.14
2022-04-25T11:47:49.221;704202466695471116;-0.28;0.98;0.28
2022-04-25T11:47:49.240;704202466714811682;-0.49;1.33;0.42000002
2022-04-25T11:47:49.259;704202466734152248;-0.35;1.33;0.63
2022-04-25T11:47:49.279;704202466753492814;-0.49;0.63;0.56
2022-04-25T11:47:49.298;704202466772833380;0.14;-0.7;0.7
2022-04-25T11:47:49.317;704202466792173946;0.0;-1.61;0.77
2022-04-25T11:47:49.337;704202466811514512;-0.21000001;-1.61;1.12
2022-04-25T11:47:49.356;704202466830855078;-0.07;-1.96;1.26
2022-04-25T11:47:49.375;704202466850195644;0.0;-2.24;1.33
2022-04-25T11:47:49.395;704202466869536210;-0.07;-2.31;1.26
2022-04-25T11:47:49.414;704202466888876776;-0.28;-1.96;1.4
2022-04-25T11:47:49.433;704202466908217342;-0.28;-1.54;1.6800001
2022-04-25T11:47:49.453;704202466927557908;0.14;-2.17;1.61
2022-04-25T11:47:49.472;704202466946898474;0.42000002;-2.73;1.61
2022-04-25T11:47:49.492;704202466966239040;0.42000002;-2.8;1.75
2022-04-25T11:47:49.511;704202466985579606;0.21000001;-2.45;1.75
2022-04-25T11:47:49.530;704202467004920172;-0.21000001;-1.6800001;1.6800001
2022-04-25T11:47:49.550;704202467024260738;-0.56;-0.84000003;1.6800001
2022-04-25T11:47:49.569;704202467043601304;-0.42000002;-0.91;1.4
2022-04-25T11:47:49.588;704202467062941870;0.0;-1.61;1.05
2022-04-25T11:47:49.608;704202467082282436;0.21000001;-1.82;0.84000003
2022-04-25T11:47:49.627;704202467101623002;0.42000002;-1.26;0.56
2022-04-25T11:47:49.646;704202467120963568;0.35;-0.14;0.56
2022-04-25T11:47:49.666;704202467140304134;0.07;0.28;0.77
2022-04-25T11:47:49.685;704202467159644700;-0.21000001;0.28;0.84000003
2022-04-25T11:47:49.704;704202467178985266;-0.63;0.84000003;1.26
2022-04-25T11:47:49.724;704202467198325832;-1.05;1.61;1.96
2022-04-25T11:47:49.743;704202467217666398;-0.77;-0.42000002;1.05
2022-04-25T11:47:49.762;704202467237006964;0.07;-1.12;0.7
2022-04-25T11:47:49.782;704202467256347530;-0.21000001;0.98;1.05
2022-04-25T11:47:49.801;704202467275688096;-0.7;1.82;1.4
2022-04-25T11:47:49.820;704202467295028662;-0.63;0.56;1.54
2022-04-25T11:47:49.840;704202467314369228;-0.56;-0.21000001;1.47
2022-04-25T11:47:49.859;704202467333709794;-0.56;-0.21000001;1.54
2022-04-25T11:47:49.878;704202467353050360;-0.07;-1.4;1.26
2022-04-25T11:47:49.898;704202467372390926;0.07;-1.12;1.12
2022-04-25T11:47:49.917;704202467391731492;-0.42000002;1.33;1.19
2022-04-25T11:47:49.936;704202467411072058;-1.05;2.1;1.61
2022-04-25T11:47:49.956;704202467430412624;-1.82;0.42000002;2.52
2022-04-25T11:47:49.975;704202467449753190;-0.77;-0.49;1.6800001
2022-04-25T11:47:49.994;704202467469093756;-0.49;-0.98;1.4
2022-04-25T11:47:50.014;704202467488434235;-0.21000001;-1.61;1.33
2022-04-25T11:47:50.033;704202467507774628;0.56;-1.96;0.91
2022-04-25T11:47:50.052;704202467527115021;0.7;-1.82;0.98
2022-04-25T11:47:50.072;704202467546455414;0.63;-1.89;0.91
2022-04-25T11:47:50.091;704202467565795807;0.56;-1.61;0.84000003
2022-04-25T11:47:50.110;704202467585136200;-0.07;-1.47;1.26
2022-04-25T11:47:50.130;704202467604476593;-0.21000001;-1.05;1.33
2022-04-25T11:47:50.149;704202467623816986;-0.7;-0.42000002;1.4
2022-04-25T11:47:50.168;704202467643157379;-0.77;0.0;1.4
2022-04-25T11:47:50.188;704202467662497772;-0.56;0.14;1.26
2022-04-25T11:47:50.207;704202467681838165;-0.63;-0.07;1.47
2022-04-25T11:47:50.226;704202467701178558;-0.28;-0.35;1.33
2022-04-25T11:47:50.246;704202467720518951;-0.14;-0.56;1.26
2022-04-25T11:47:50.265;704202467739859344;-0.21000001;-0.7;1.4
2022-04-25T11:47:50.284;704202467759199737;-0.21000001;-0.77;1.26
2022-04-25T11:47:50.304;704202467778540130;-0.21000001;-0.7;1.12
2022-04-25T11:47:50.323;704202467797880523;-0.35;-0.35;1.12
2022-04-25T11:47:50.342;704202467817220916;-0.42000002;-0.28;1.19
2022-04-25T11:47:50.362;704202467836561309;-0.35;-0.42000002;1.12
2022-04-25T11:47:50.381;704202467855901702;-0.35;-0.77;1.12
2022-04-25T11:47:50.401;704202467875242095;-0.28;-0.84000003;1.26
2022-04-25T11:47:50.420;704202467894582488;-0.28;-0.84000003;1.26
2022-04-25T11:47:50.439;704202467913922881;-0.35;-0.77;1.26
2022-04-25T11:47:50.459;704202467933263274;-0.35;-0.91;1.26
2022-04-25T11:47:50.478;704202467952603667;-0.35;-0.7;1.19
2022-04-25T11:47:50.497;704202467971944060;-0.28;-0.56;1.19
2022-04-25T11:47:50.517;704202467991284453;-0.28;-0.35;1.05
2022-04-25T11:47:50.536;704202468010624846;-0.21000001;-0.56;1.05
2022-04-25T11:47:50.555;704202468029965239;-0.28;-0.7;1.12
2022-04-25T11:47:50.575;704202468049305632;-0.35;-0.56;1.12
2022-04-25T11:47:50.594;704202468068646025;-0.28;-0.7;1.19
2022-04-25T11:47:50.613;704202468087986418;-0.28;-0.91;1.26
2022-04-25T11:47:50.633;704202468107326811;-0.35;-0.7;1.26
2022-04-25T11:47:50.652;704202468126667204;-0.28;-0.56;1.26
2022-04-25T11:47:50.671;704202468146007597;-0.14;-0.84000003;1.19
2022-04-25T11:47:50.691;704202468165347990;-0.07;-1.05;1.12
2022-04-25T11:47:50.710;704202468184688383;-0.14;-0.98;1.26
2022-04-25T11:47:50.729;704202468204028776;-0.21000001;-0.77;1.19
2022-04-25T11:47:50.749;704202468223369169;-0.21000001;-0.84000003;1.19
2022-04-25T11:47:50.768;704202468242709562;-0.28;-0.7;1.26
2022-04-25T11:47:50.787;704202468262049955;-0.28;-0.7;1.26
2022-04-25T11:47:50.807;704202468281390348;-0.28;-0.77;1.33
2022-04-25T11:47:50.826;704202468300730741;-0.21000001;-1.05;1.33
2022-04-25T11:47:50.845;704202468320071134;-0.14;-1.26;1.33
2022-04-25T11:47:50.865;704202468339411527;-0.07;-0.98;1.26
2022-04-25T11:47:50.884;704202468358751920;-0.07;-0.84000003;1.19
2022-04-25T11:47:50.903;704202468378092313;0.07;-1.05;1.12
2022-04-25T11:47:50.923;704202468397432706;0.07;-1.26;1.05
2022-04-25T11:47:50.942;704202468416773099;0.07;-1.4;1.05
2022-04-25T11:47:50.961;704202468436113492;0.0;-1.19;1.12
2022-04-25T11:47:50.981;704202468455453885;0.07;-1.05;1.12
2022-04-25T11:47:51.000;704202468474794278;0.07;-1.19;1.12
2022-04-25T11:47:51.019;704202468494134671;-0.28;-1.05;1.19
2022-04-25T11:47:51.039;704202468513475064;-0.35;-0.7;1.26
2022-04-25T11:47:51.058;704202468532815457;-0.28;-0.7;1.19
2022-04-25T11:47:51.077;704202468552155850;-0.14;-1.05;1.26
2022-04-25T11:47:51.097;704202468571496243;0.14;-1.47;1.05
2022-04-25T11:47:51.116;704202468590836636;0.0;-1.47;1.12
2022-04-25T11:47:51.135;704202468610177029;-0.28;-0.91;1.19
2022-04-25T11:47:51.155;704202468629517422;-0.35;-0.42000002;1.19
2022-04-25T11:47:51.174;704202468648857815;-0.28;-0.35;1.19
2022-04-25T11:47:51.193;704202468668198208;-0.21000001;-0.77;1.19
2022-04-25T11:47:51.213;704202468687538601;-0.21000001;-1.05;1.26
2022-04-25T11:47:51.232;704202468706878994;-0.35;-0.84000003;1.26
2022-04-25T11:47:51.251;704202468726219387;-0.28;-0.63;1.33
2022-04-25T11:47:51.271;704202468745559780;-0.14;-0.84000003;1.12
2022-04-25T11:47:51.290;704202468764900173;-0.07;-1.05;1.05
2022-04-25T11:47:51.310;704202468784240566;-0.21000001;-0.77;1.12
2022-04-25T11:47:51.329;704202468803580959;-0.35;-0.49;1.19
2022-04-25T11:47:51.348;704202468822921352;-0.42000002;-0.56;1.19
2022-04-25T11:47:51.368;704202468842261745;-0.28;-0.56;1.12
2022-04-25T11:47:51.387;704202468861602138;-0.14;-0.77;0.98
2022-04-25T11:47:51.406;704202468880942531;-0.07;-1.05;1.05
2022-04-25T11:47:51.426;704202468900282924;-0.14;-1.19;1.19
2022-04-25T11:47:51.445;704202468919623317;-0.21000001;-1.33;1.12
2022-04-25T11:47:51.464;704202468938963710;-0.21000001;-1.12;0.91
2022-04-25T11:47:51.484;704202468958304103;-0.28;-0.63;0.98
2022-04-25T11:47:51.503;704202468977644496;-0.21000001;0.21000001;1.19
2022-04-25T11:47:51.522;704202468996984889;-0.35;-0.49;1.05
2022-04-25T11:47:51.542;704202469016325282;-0.14;-0.98;1.19
2022-04-25T11:47:51.561;704202469035665675;-0.07;-0.84000003;1.19
2022-04-25T11:47:51.580;704202469055006068;-0.07;-0.7;1.12
2022-04-25T11:47:51.600;704202469074346461;-0.21000001;-0.77;1.19
2022-04-25T11:47:51.619;704202469093686854;-0.21000001;-0.77;1.19
2022-04-25T11:47:51.638;704202469113027247;-0.14;-0.91;1.19
2022-04-25T11:47:51.658;704202469132367640;-0.14;-1.05;1.19
2022-04-25T11:47:51.677;704202469151708033;-0.07;-0.98;1.19
2022-04-25T11:47:51.696;704202469171048426;-0.07;-0.98;1.19
2022-04-25T11:47:51.716;704202469190388819;-0.07;-0.91;1.12
2022-04-25T11:47:51.735;704202469209729212;-0.14;-0.84000003;1.12
2022-04-25T11:47:51.754;704202469229069605;-0.21000001;-0.7;1.12
2022-04-25T11:47:51.774;704202469248409998;-0.21000001;-0.56;1.12
2022-04-25T11:47:51.793;704202469267750391;-0.35;-0.42000002;1.19
2022-04-25T11:47:51.812;704202469287090784;-0.28;-0.35;1.19
2022-04-25T11:47:51.832;704202469306431177;-0.35;-0.21000001;1.19
2022-04-25T11:47:51.851;704202469325771570;-0.28;-0.35;1.19
2022-04-25T11:47:51.870;704202469345111963;-0.21000001;-0.56;1.19
2022-04-25T11:47:51.890;704202469364452356;-0.35;-0.56;1.19
2022-04-25T11:47:51.909;704202469383792749;-0.35;-0.28;1.26
2022-04-25T11:47:51.928;704202469403133142;-0.28;-0.56;1.12
2022-04-25T11:47:51.948;704202469422473535;-0.07;-1.4;0.98
2022-04-25T11:47:51.967;704202469441813928;0.14;-1.4;1.12
2022-04-25T11:47:51.986;704202469461154321;-0.07;-0.84000003;1.12
2022-04-25T11:47:52.006;704202469480494714;-0.07;-0.91;1.12
2022-04-25T11:47:52.025;704202469499835107;-0.14;-0.98;1.19
2022-04-25T11:47:52.044;704202469519175500;-0.21000001;-1.05;1.12
2022-04-25T11:47:52.064;704202469538516050;-0.14;-1.05;1.12
2022-04-25T11:47:52.083;704202469557856578;-0.21000001;-0.84000003;1.19
2022-04-25T11:47:52.102;704202469577197106;-0.21000001;-0.56;1.19
2022-04-25T11:47:52.122;704202469596537634;-0.21000001;-0.63;1.19
2022-04-25T11:47:52.141;704202469615878162;-0.21000001;-0.77;1.19
2022-04-25T11:47:52.160;704202469635218690;-0.21000001;-0.77;1.19
2022-04-25T11:47:52.180;704202469654559218;-0.14;-0.77;1.19
2022-04-25T11:47:52.199;704202469673899746;-0.14;-0.77;1.19
2022-04-25T11:47:52.219;704202469693240274;-0.07;-1.05;1.19
2022-04-25T11:47:52.238;704202469712580802;0.14;-1.33;1.12
2022-04-25T11:47:52.257;704202469731921330;0.07;-1.47;0.98
2022-04-25T11:47:52.277;704202469751261858;-0.07;-0.77;1.12
2022-04-25T11:47:52.296;704202469770602386;-0.14;-0.42000002;1.12
2022-04-25T11:47:52.315;704202469789942914;-0.07;-0.98;1.05
2022-04-25T11:47:52.335;704202469809283442;-0.07;-1.26;1.05
2022-04-25T11:47:52.354;704202469828623970;-0.28;-0.77;1.19
2022-04-25T11:47:52.373;704202469847964498;-0.42000002;-0.49;1.19
2022-04-25T11:47:52.393;704202469867305026;-0.35;-0.28;1.12
2022-04-25T11:47:52.412;704202469886645554;-0.28;-0.14;1.05
2022-04-25T11:47:52.431;704202469905986082;-0.28;-0.21000001;1.05
2022-04-25T11:47:52.451;704202469925326610;-0.35;-0.35;1.26
2022-04-25T11:47:52.470;704202469944667138;-0.35;-0.63;1.26
2022-04-25T11:47:52.489;704202469964007666;-0.28;-0.84000003;1.19
2022-04-25T11:47:52.509;704202469983348194;-0.21000001;-0.84000003;1.19
2022-04-25T11:47:52.528;704202470002688722;-0.14;-0.77;1.12
2022-04-25T11:47:52.547;704202470022029250;-0.21000001;-0.7;1.26
2022-04-25T11:47:52.567;704202470041369778;-0.14;-0.98;1.26
2022-04-25T11:47:52.586;704202470060710306;-0.14;-1.12;1.19
2022-04-25T11:47:52.605;704202470080050834;-0.07;-0.98;1.12
2022-04-25T11:47:52.625;704202470099391362;0.07;-0.98;1.05
2022-04-25T11:47:52.644;704202470118731890;0.07;-1.12;1.12
2022-04-25T11:47:52.663;704202470138072418;-0.14;-1.19;1.26
2022-04-25T11:47:52.683;704202470157412946;-0.21000001;-1.19;1.26
2022-04-25T11:47:52.702;704202470176753474;-0.28;-0.98;1.26
2022-04-25T11:47:52.721;704202470196094002;-0.28;-0.7;1.33
2022-04-25T11:47:52.741;704202470215434530;-0.21000001;-0.77;1.19
2022-04-25T11:47:52.760;704202470234775058;-0.21000001;-1.05;1.19
2022-04-25T11:47:52.779;704202470254115586;-0.14;-1.33;1.26
2022-04-25T11:47:52.799;704202470273456114;0.07;-1.4;1.33
2022-04-25T11:47:52.818;704202470292796642;0.21000001;-1.4;1.26
2022-04-25T11:47:52.837;704202470312137170;0.14;-1.4;1.26
2022-04-25T11:47:52.857;704202470331477698;0.07;-1.33;1.19
2022-04-25T11:47:52.876;704202470350818226;0.14;-1.33;1.12
2022-04-25T11:47:52.895;704202470370158754;0.21000001;-1.82;0.91
2022-04-25T11:47:52.915;704202470389499282;0.14;-1.82;0.91
2022-04-25T11:47:52.934;704202470408839810;0.07;-1.19;0.98
2022-04-25T11:47:52.953;704202470428180338;-0.14;-0.7;1.05
2022-04-25T11:47:52.973;704202470447520866;-0.21000001;-0.91;1.12
2022-04-25T11:47:52.992;704202470466861394;-0.21000001;-1.19;1.12
2022-04-25T11:47:53.011;704202470486201922;-0.28;-0.98;1.05
2022-04-25T11:47:53.031;704202470505542450;-0.28;-0.84000003;1.12
2022-04-25T11:47:53.050;704202470524882978;-0.21000001;-0.77;1.12
2022-04-25T11:47:53.070;704202470544223506;-0.07;-0.91;1.12
2022-04-25T11:47:53.089;704202470563564034;-0.07;-0.98;1.05
2022-04-25T11:47:53.108;704202470582904562;-0.14;-0.98;1.19
2022-04-25T11:47:53.128;704202470602245090;-0.14;-1.12;1.26
2022-04-25T11:47:53.147;704202470621585618;-0.14;-1.33;1.19
2022-04-25T11:47:53.166;704202470640926146;-0.07;-1.26;1.19
2022-04-25T11:47:53.186;704202470660266674;0.0;-0.98;1.12
2022-04-25T11:47:53.205;704202470679607202;-0.07;-1.05;1.05
2022-04-25T11:47:53.224;704202470698947730;-0.14;-1.12;1.12
2022-04-25T11:47:53.244;704202470718288258;-0.21000001;-0.98;1.12
2022-04-25T11:47:53.263;704202470737628786;-0.21000001;-0.84000003;1.19
2022-04-25T11:47:53.282;704202470756969314;-0.28;-0.7;1.19
2022-04-25T11:47:53.302;704202470776309842;-0.28;-0.77;1.19
2022-04-25T11:47:53.321;704202470795650370;-0.21000001;-0.84000003;1.26
2022-04-25T11:47:53.340;704202470814990898;-0.07;-0.98;1.12
2022-04-25T11:47:53.360;704202470834331426;0.0;-1.26;1.05
2022-04-25T11:47:53.379;704202470853671954;-0.14;-1.12;1.12
2022-04-25T11:47:53.398;704202470873012482;-0.21000001;-0.84000003;1.19
2022-04-25T11:47:53.418;704202470892353010;0.0;-1.05;1.19
2022-04-25T11:47:53.437;704202470911693538;0.0;-1.54;1.19
2022-04-25T11:47:53.456;704202470931034066;0.0;-1.61;1.19
2022-04-25T11:47:53.476;704202470950374594;-0.07;-1.19;1.12
2022-04-25T11:47:53.495;704202470969715122;-0.42000002;-0.7;1.26
2022-04-25T11:47:53.514;704202470989055650;-0.28;-0.63;1.12
2022-04-25T11:47:53.534;704202471008396178;-0.14;-0.63;1.05
2022-04-25T11:47:53.553;704202471027736706;-0.14;-0.98;1.12
2022-04-25T11:47:53.572;704202471047077234;-0.07;-1.19;1.19
2022-04-25T11:47:53.592;704202471066417762;-0.07;-1.19;1.19
2022-04-25T11:47:53.611;704202471085758290;-0.14;-1.12;1.19
2022-04-25T11:47:53.630;704202471105098818;-0.07;-0.98;1.19
2022-04-25T11:47:53.650;704202471124439346;-0.07;-0.98;0.98
2022-04-25T11:47:53.669;704202471143779874;-0.14;-0.91;1.05
2022-04-25T11:47:53.688;704202471163120402;-0.35;-0.77;1.12
2022-04-25T11:47:53.708;704202471182460930;-0.28;-0.56;1.12
2022-04-25T11:47:53.727;704202471201801458;-0.14;-0.63;1.05
2022-04-25T11:47:53.746;704202471221141986;0.07;-1.12;0.98
2022-04-25T11:47:53.766;704202471240482514;0.07;-1.61;1.12
2022-04-25T11:47:53.785;704202471259823042;-0.07;-1.54;1.19
2022-04-25T11:47:53.804;704202471279163570;-0.14;-1.33;1.19
2022-04-25T11:47:53.824;704202471298504098;-0.14;-1.12;1.19
2022-04-25T11:47:53.843;704202471317844626;-0.14;-0.98;1.12
2022-04-25T11:47:53.862;704202471337185154;-0.14;-0.98;1.05
2022-04-25T11:47:53.882;704202471356525682;-0.14;-1.05;1.12
2022-04-25T11:47:53.901;704202471375866210;-0.14;-1.19;1.26
2022-04-25T11:47:53.920;704202471395206738;-0.07;-1.26;1.26
2022-04-25T11:47:53.940;704202471414547266;0.0;-1.4;1.12
2022-04-25T11:47:53.959;704202471433887794;0.0;-1.4;1.12
2022-04-25T11:47:53.979;704202471453228322;-0.07;-1.05;1.19
2022-04-25T11:47:53.998;704202471472568850;-0.07;-1.05;1.12
2022-04-25T11:47:54.017;704202471491909378;-0.14;-1.05;1.12
2022-04-25T11:47:54.037;704202471511249906;-0.14;-1.05;1.05
2022-04-25T11:47:54.056;704202471530590434;-0.07;-1.12;1.12
2022-04-25T11:47:54.075;704202471549930962;-0.14;-1.05;1.05
2022-04-25T11:47:54.095;704202471569271490;-0.14;-0.98;1.12
2022-04-25T11:47:54.114;704202471588612018;-0.21000001;-0.77;1.05
2022-04-25T11:47:54.133;704202471607952546;-0.21000001;-0.7;1.05
2022-04-25T11:47:54.153;704202471627293074;-0.21000001;-0.7;1.05
2022-04-25T11:47:54.172;704202471646633602;-0.28;-0.7;1.12
2022-04-25T11:47:54.191;704202471665974130;-0.28;-0.7;1.19
2022-04-25T11:47:54.211;704202471685314658;-0.14;-0.84000003;1.19
2022-04-25T11:47:54.230;704202471704655186;-0.14;-0.91;1.19
2022-04-25T11:47:54.249;704202471723995714;-0.21000001;-0.84000003;1.19
2022-04-25T11:47:54.269;704202471743336242;-0.28;-0.56;1.26
2022-04-25T11:47:54.288;704202471762676770;-0.28;-0.7;1.26
2022-04-25T11:47:54.307;704202471782017298;-0.14;-0.77;1.19
2022-04-25T11:47:54.327;704202471801357826;-0.21000001;-0.77;1.26
2022-04-25T11:47:54.346;704202471820698354;-0.28;-0.7;1.26
2022-04-25T11:47:54.365;704202471840038882;-0.42000002;-0.49;1.33
2022-04-25T11:47:54.385;704202471859379278;-0.28;-0.56;1.26
2022-04-25T11:47:54.404;704202471878719594;0.0;-1.19;1.12
2022-04-25T11:47:54.423;704202471898059910;0.0;-1.33;1.12
2022-04-25T11:47:54.443;704202471917400226;-0.07;-1.05;1.12
2022-04-25T11:47:54.462;704202471936740542;-0.21000001;-0.7;1.19
2022-04-25T11:47:54.481;704202471956080858;-0.49;-0.49;1.19
2022-04-25T11:47:54.501;704202471975421174;-0.35;-0.42000002;1.12
2022-04-25T11:47:54.520;704202471994761490;-0.28;-0.56;1.19
2022-04-25T11:47:54.539;704202472014101806;-0.21000001;-0.84000003;1.26
2022-04-25T11:47:54.559;704202472033442122;-0.14;-1.05;1.12
2022-04-25T11:47:54.578;704202472052782438;-0.21000001;-0.91;1.19
2022-04-25T11:47:54.597;704202472072122754;-0.21000001;-0.63;1.19
2022-04-25T11:47:54.617;704202472091463070;-0.21000001;-0.49;1.12
2022-04-25T11:47:54.636;704202472110803386;-0.21000001;-0.56;1.05
2022-04-25T11:47:54.655;704202472130143702;-0.28;-0.7;1.12
2022-04-25T11:47:54.675;704202472149484018;-0.35;-0.63;1.19
2022-04-25T11:47:54.694;704202472168824334;-0.28;-0.49;1.12
2022-04-25T11:47:54.713;704202472188164650;-0.07;-0.7;0.98
2022-04-25T11:47:54.733;704202472207504966;0.07;-0.91;1.05
2022-04-25T11:47:54.752;704202472226845282;-0.07;-0.98;1.12
2022-04-25T11:47:54.771;704202472246185598;-0.21000001;-0.98;1.19
2022-04-25T11:47:54.791;704202472265525914;-0.28;-0.84000003;1.26
2022-04-25T11:47:54.810;704202472284866230;-0.21000001;-0.63;1.19
2022-04-25T11:47:54.829;704202472304206546;-0.14;-0.7;1.12
2022-04-25T11:47:54.849;704202472323546862;-0.07;-0.84000003;1.05
2022-04-25T11:47:54.868;704202472342887178;-0.21000001;-0.84000003;1.19
2022-04-25T11:47:54.888;704202472362227494;-0.21000001;-0.98;1.26
2022-04-25T11:47:54.907;704202472381567810;-0.14;-1.19;1.19
2022-04-25T11:47:54.926;704202472400908126;-0.07;-1.12;1.19
2022-04-25T11:47:54.946;704202472420248442;-0.14;-0.84000003;1.19
2022-04-25T11:47:54.965;704202472439588758;-0.21000001;-0.7;1.19
2022-04-25T11:47:54.984;704202472458929074;-0.28;-0.7;1.19
2022-04-25T11:47:55.004;704202472478269390;-0.14;-0.84000003;1.19
2022-04-25T11:47:55.023;704202472497609706;-0.14;-0.77;1.12
2022-04-25T11:47:55.042;704202472516950022;-0.14;-0.91;1.19
2022-04-25T11:47:55.062;704202472536290338;-0.14;-0.98;1.19
2022-04-25T11:47:55.081;704202472555630654;-0.14;-0.98;1.19
2022-04-25T11:47:55.100;704202472574970970;-0.07;-0.91;1.12
2022-04-25T11:47:55.120;704202472594311286;-0.14;-0.77;1.12
