Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2022-04-25T11:46:42.910;704202400763922518;-449;87;-901
2022-04-25T11:46:42.930;704202400783263621;-448;83;-898
2022-04-25T11:46:42.949;704202400802604724;-450;88;-899
2022-04-25T11:46:42.968;704202400821945827;-453;86;-899
2022-04-25T11:46:42.988;704202400841286930;-458;83;-898
2022-04-25T11:46:43.007;704202400860628033;-457;85;-899
2022-04-25T11:46:43.026;704202400879969136;-452;83;-902
2022-04-25T11:46:43.046;704202400899310239;-452;91;-896
2022-04-25T11:46:43.065;704202400918651342;-450;85;-899
2022-04-25T11:46:43.084;704202400937992445;-452;87;-895
2022-04-25T11:46:43.104;704202400957333548;-452;87;-898
2022-04-25T11:46:43.123;704202400976674651;-451;83;-895
2022-04-25T11:46:43.142;704202400996015754;-450;86;-901
2022-04-25T11:46:43.162;704202401015356857;-451;84;-897
2022-04-25T11:46:43.181;704202401034697960;-451;88;-898
2022-04-25T11:46:43.200;704202401054039063;-448;88;-898
2022-04-25T11:46:43.220;704202401073380166;-447;89;-898
2022-04-25T11:46:43.239;704202401092721269;-457;88;-894
2022-04-25T11:46:43.258;704202401112062372;-450;83;-900
2022-04-25T11:46:43.278;704202401131403475;-449;89;-897
2022-04-25T11:46:43.297;704202401150744578;-449;87;-896
2022-04-25T11:46:43.316;704202401170085681;-447;87;-896
2022-04-25T11:46:43.336;704202401189426784;-450;87;-896
2022-04-25T11:46:43.355;704202401208767887;-451;85;-898
2022-04-25T11:46:43.374;704202401228108990;-452;87;-897
2022-04-25T11:46:43.394;704202401247450093;-449;85;-899
2022-04-25T11:46:43.413;704202401266791196;-449;82;-897
2022-04-25T11:46:43.432;704202401286132299;-448;83;-901
2022-04-25T11:46:43.452;704202401305473402;-450;87;-897
2022-04-25T11:46:43.471;704202401324814505;-455;82;-899
2022-04-25T11:46:43.490;704202401344155608;-456;90;-899
2022-04-25T11:46:43.510;704202401363496711;-456;84;-898
2022-04-25T11:46:43.529;704202401382837814;-446;84;-898
2022-04-25T11:46:43.548;704202401402178917;-452;87;-900
2022-04-25T11:46:43.568;704202401421520020;-448;86;-900
2022-04-25T11:46:43.587;704202401440861123;-452;87;-900
2022-04-25T11:46:43.606;704202401460202226;-452;86;-897
2022-04-25T11:46:43.626;704202401479543329;-451;81;-902
2022-04-25T11:46:43.645;704202401498884432;-453;87;-896
2022-04-25T11:46:43.664;704202401518225535;-446;90;-895
2022-04-25T11:46:43.684;704202401537566638;-456;83;-894
2022-04-25T11:46:43.703;704202401556907741;-457;84;-894
2022-04-25T11:46:43.722;704202401576248844;-449;87;-894
2022-04-25T11:46:43.742;704202401595589947;-449;89;-896
2022-04-25T11:46:43.761;704202401614931050;-450;95;-901
2022-04-25T11:46:43.781;704202401634272153;-449;86;-898
2022-04-25T11:46:43.800;704202401653613256;-455;84;-897
2022-04-25T11:46:43.819;704202401672954359;-453;84;-898
2022-04-25T11:46:43.839;704202401692295462;-456;89;-897
2022-04-25T11:46:43.858;704202401711636565;-457;86;-898
2022-04-25T11:46:43.877;704202401730977668;-444;89;-899
2022-04-25T11:46:43.897;704202401750318771;-449;87;-897
2022-04-25T11:46:43.916;704202401769659874;-449;84;-896
2022-04-25T11:46:43.935;704202401789000977;-455;84;-897
2022-04-25T11:46:43.955;704202401808342080;-449;87;-900
2022-04-25T11:46:43.974;704202401827683183;-454;84;-895
2022-04-25T11:46:43.993;704202401847024286;-449;86;-901
2022-04-25T11:46:44.013;704202401866365389;-451;87;-898
2022-04-25T11:46:44.032;704202401885706492;-454;86;-899
2022-04-25T11:46:44.051;704202401905047595;-450;86;-901
2022-04-25T11:46:44.071;704202401924388698;-451;88;-895
2022-04-25T11:46:44.090;704202401943729801;-448;88;-899
2022-04-25T11:46:44.109;704202401963070904;-447;83;-901
2022-04-25T11:46:44.129;704202401982412007;-451;83;-896
2022-04-25T11:46:44.148;704202402001753110;-450;86;-900
2022-04-25T11:46:44.167;704202402021094213;-457;87;-899
2022-04-25T11:46:44.187;704202402040435316;-451;86;-898
2022-04-25T11:46:44.206;704202402059776419;-449;88;-898
2022-04-25T11:46:44.225;704202402079117522;-447;85;-896
2022-04-25T11:46:44.245;704202402098458625;-450;90;-898
2022-04-25T11:46:44.264;704202402117799728;-450;90;-895
2022-04-25T11:46:44.283;704202402137140226;-451;86;-898
2022-04-25T11:46:44.303;704202402156480665;-449;86;-899
2022-04-25T11:46:44.322;704202402175821104;-455;84;-900
2022-04-25T11:46:44.341;704202402195161543;-451;86;-898
2022-04-25T11:46:44.361;704202402214501982;-451;87;-902
2022-04-25T11:46:44.380;704202402233842421;-454;89;-897
2022-04-25T11:46:44.399;704202402253182860;-450;84;-897
2022-04-25T11:46:44.419;704202402272523299;-449;83;-897
2022-04-25T11:46:44.438;704202402291863738;-456;87;-898
2022-04-25T11:46:44.457;704202402311204177;-450;86;-896
2022-04-25T11:46:44.477;704202402330544616;-450;86;-899
2022-04-25T11:46:44.496;704202402349885055;-448;84;-898
2022-04-25T11:46:44.515;704202402369225494;-453;85;-898
2022-04-25T11:46:44.535;704202402388565933;-452;89;-901
2022-04-25T11:46:44.554;704202402407906372;-451;91;-897
2022-04-25T11:46:44.573;704202402427246811;-450;85;-899
2022-04-25T11:46:44.593;704202402446587250;-453;87;-898
2022-04-25T11:46:44.612;704202402465927689;-452;84;-896
2022-04-25T11:46:44.632;704202402485268128;-448;85;-897
2022-04-25T11:46:44.651;704202402504608567;-454;84;-898
2022-04-25T11:46:44.670;704202402523949006;-451;88;-898
2022-04-25T11:46:44.690;704202402543289445;-453;86;-898
2022-04-25T11:46:44.709;704202402562629884;-453;84;-899
2022-04-25T11:46:44.728;704202402581970323;-449;81;-902
2022-04-25T11:46:44.748;704202402601310762;-455;84;-895
2022-04-25T11:46:44.767;704202402620651201;-458;82;-903
2022-04-25T11:46:44.786;704202402639991640;-453;86;-896
2022-04-25T11:46:44.806;704202402659332079;-449;87;-898
2022-04-25T11:46:44.825;704202402678672518;-454;84;-893
2022-04-25T11:46:44.844;704202402698012957;-455;84;-899
2022-04-25T11:46:44.864;704202402717353396;-455;82;-899
2022-04-25T11:46:44.883;704202402736693835;-450;82;-901
2022-04-25T11:46:44.902;704202402756034274;-450;87;-898
2022-04-25T11:46:44.922;704202402775374713;-449;87;-900
2022-04-25T11:46:44.941;704202402794715152;-453;84;-902
2022-04-25T11:46:44.960;704202402814055591;-448;88;-899
2022-04-25T11:46:44.980;704202402833396030;-449;90;-902
2022-04-25T11:46:44.999;704202402852736469;-450;92;-899
2022-04-25T11:46:45.018;704202402872076908;-451;84;-899
2022-04-25T11:46:45.038;704202402891417347;-454;83;-898
2022-04-25T11:46:45.057;704202402910757786;-452;83;-896
2022-04-25T11:46:45.076;704202402930098225;-452;90;-896
2022-04-25T11:46:45.096;704202402949438664;-452;88;-898
2022-04-25T11:46:45.115;704202402968779103;-453;86;-898
2022-04-25T11:46:45.134;704202402988119542;-447;85;-900
2022-04-25T11:46:45.154;704202403007459981;-451;86;-897
2022-04-25T11:46:45.173;704202403026800420;-452;83;-897
2022-04-25T11:46:45.192;704202403046140859;-458;90;-897
2022-04-25T11:46:45.212;704202403065481298;-456;89;-896
2022-04-25T11:46:45.231;704202403084821737;-450;82;-901
2022-04-25T11:46:45.250;704202403104162176;-451;88;-899
2022-04-25T11:46:45.270;704202403123502615;-450;87;-898
2022-04-25T11:46:45.289;704202403142843054;-451;86;-897
2022-04-25T11:46:45.308;704202403162183493;-444;89;-897
2022-04-25T11:46:45.328;704202403181523932;-445;85;-899
2022-04-25T11:46:45.347;704202403200864371;-447;87;-901
2022-04-25T11:46:45.366;704202403220204810;-449;90;-901
2022-04-25T11:46:45.386;704202403239545249;-456;86;-898
2022-04-25T11:46:45.405;704202403258885688;-457;84;-898
2022-04-25T11:46:45.424;704202403278226127;-453;85;-900
2022-04-25T11:46:45.444;704202403297566566;-448;87;-898
2022-04-25T11:46:45.463;704202403316907005;-448;82;-895
2022-04-25T11:46:45.482;704202403336247444;-448;89;-897
2022-04-25T11:46:45.502;704202403355587883;-448;87;-902
2022-04-25T11:46:45.521;704202403374928322;-449;86;-899
2022-04-25T11:46:45.541;704202403394268761;-451;84;-895
2022-04-25T11:46:45.560;704202403413609200;-452;91;-902
2022-04-25T11:46:45.579;704202403432949639;-450;91;-897
2022-04-25T11:46:45.599;704202403452290078;-453;91;-898
2022-04-25T11:46:45.618;704202403471630517;-453;86;-899
2022-04-25T11:46:45.637;704202403490970956;-454;89;-902
2022-04-25T11:46:45.657;704202403510311395;-452;85;-896
2022-04-25T11:46:45.676;704202403529651834;-455;81;-894
2022-04-25T11:46:45.695;704202403548992273;-456;86;-896
2022-04-25T11:46:45.715;704202403568332712;-455;85;-899
2022-04-25T11:46:45.734;704202403587673151;-454;90;-898
2022-04-25T11:46:45.753;704202403607013590;-451;88;-898
2022-04-25T11:46:45.773;704202403626354029;-448;83;-898
2022-04-25T11:46:45.792;704202403645694468;-450;85;-897
2022-04-25T11:46:45.811;704202403665034907;-447;87;-895
2022-04-25T11:46:45.831;704202403684375346;-452;89;-898
2022-04-25T11:46:45.850;704202403703715785;-452;91;-898
2022-04-25T11:46:45.869;704202403723056224;-454;87;-897
2022-04-25T11:46:45.889;704202403742396663;-458;89;-898
2022-04-25T11:46:45.908;704202403761737102;-454;87;-894
2022-04-25T11:46:45.927;704202403781077541;-452;87;-898
2022-04-25T11:46:45.947;704202403800417980;-455;89;-894
2022-04-25T11:46:45.966;704202403819758419;-456;88;-898
2022-04-25T11:46:45.985;704202403839098858;-456;86;-894
2022-04-25T11:46:46.005;704202403858439270;-454;85;-894
2022-04-25T11:46:46.024;704202403877779666;-457;87;-898
2022-04-25T11:46:46.043;704202403897120062;-451;82;-898
2022-04-25T11:46:46.063;704202403916460458;-454;88;-894
2022-04-25T11:46:46.082;704202403935800854;-455;87;-897
2022-04-25T11:46:46.101;704202403955141250;-453;89;-896
2022-04-25T11:46:46.121;704202403974481646;-458;85;-897
2022-04-25T11:46:46.140;704202403993822042;-454;84;-893
2022-04-25T11:46:46.159;704202404013162438;-456;85;-893
2022-04-25T11:46:46.179;704202404032502834;-454;92;-895
2022-04-25T11:46:46.198;704202404051843230;-449;86;-897
2022-04-25T11:46:46.217;704202404071183626;-449;90;-900
2022-04-25T11:46:46.237;704202404090524022;-455;83;-894
2022-04-25T11:46:46.256;704202404109864418;-457;87;-899
2022-04-25T11:46:46.275;704202404129204814;-458;84;-896
2022-04-25T11:46:46.295;704202404148545210;-454;87;-897
2022-04-25T11:46:46.314;704202404167885606;-451;87;-897
2022-04-25T11:46:46.333;704202404187226002;-448;86;-900
2022-04-25T11:46:46.353;704202404206566398;-451;89;-899
2022-04-25T11:46:46.372;704202404225906794;-454;83;-895
2022-04-25T11:46:46.391;704202404245247190;-457;88;-894
2022-04-25T11:46:46.411;704202404264587586;-458;87;-895
2022-04-25T11:46:46.430;704202404283927982;-457;86;-898
2022-04-25T11:46:46.450;704202404303268378;-456;80;-895
2022-04-25T11:46:46.469;704202404322608774;-456;84;-899
2022-04-25T11:46:46.488;704202404341949170;-455;85;-896
2022-04-25T11:46:46.508;704202404361289566;-455;85;-894
2022-04-25T11:46:46.527;704202404380629962;-460;86;-899
2022-04-25T11:46:46.546;704202404399970358;-454;85;-899
2022-04-25T11:46:46.566;704202404419310754;-455;83;-900
2022-04-25T11:46:46.585;704202404438651150;-454;82;-893
2022-04-25T11:46:46.604;704202404457991546;-459;87;-899
2022-04-25T11:46:46.624;704202404477331942;-459;83;-896
2022-04-25T11:46:46.643;704202404496672338;-454;90;-894
2022-04-25T11:46:46.662;704202404516012734;-455;86;-893
2022-04-25T11:46:46.682;704202404535353130;-454;87;-897
2022-04-25T11:46:46.701;704202404554693526;-451;83;-893
2022-04-25T11:46:46.720;704202404574033922;-454;87;-895
2022-04-25T11:46:46.740;704202404593374318;-456;86;-893
2022-04-25T11:46:46.759;704202404612714714;-458;85;-894
2022-04-25T11:46:46.778;704202404632055110;-461;86;-895
2022-04-25T11:46:46.798;704202404651395506;-459;84;-895
2022-04-25T11:46:46.817;704202404670735902;-455;84;-893
2022-04-25T11:46:46.836;704202404690076298;-454;90;-902
2022-04-25T11:46:46.856;704202404709416694;-454;83;-896
2022-04-25T11:46:46.875;704202404728757090;-454;85;-895
2022-04-25T11:46:46.894;704202404748097486;-456;86;-895
2022-04-25T11:46:46.914;704202404767437882;-453;86;-897
2022-04-25T11:46:46.933;704202404786778278;-452;83;-897
2022-04-25T11:46:46.952;704202404806118674;-454;84;-897
2022-04-25T11:46:46.972;704202404825459070;-451;82;-894
2022-04-25T11:46:46.991;704202404844799466;-454;88;-896
2022-04-25T11:46:47.010;704202404864139862;-458;84;-897
2022-04-25T11:46:47.030;704202404883480258;-458;89;-894
2022-04-25T11:46:47.049;704202404902820654;-457;84;-894
2022-04-25T11:46:47.068;704202404922161050;-455;81;-894
2022-04-25T11:46:47.088;704202404941501446;-453;83;-897
2022-04-25T11:46:47.107;704202404960841842;-454;85;-896
2022-04-25T11:46:47.126;704202404980182238;-456;83;-897
2022-04-25T11:46:47.146;704202404999522634;-456;89;-893
2022-04-25T11:46:47.165;704202405018863030;-455;88;-897
2022-04-25T11:46:47.184;704202405038203426;-461;89;-897
2022-04-25T11:46:47.204;704202405057543822;-451;86;-895
2022-04-25T11:46:47.223;704202405076884218;-456;82;-899
2022-04-25T11:46:47.242;704202405096224614;-453;86;-898
2022-04-25T11:46:47.262;704202405115565010;-453;88;-894
2022-04-25T11:46:47.281;704202405134905406;-455;90;-894
2022-04-25T11:46:47.300;704202405154245802;-458;89;-894
2022-04-25T11:46:47.320;704202405173586198;-459;81;-898
2022-04-25T11:46:47.339;704202405192926594;-455;84;-892
2022-04-25T11:46:47.359;704202405212266990;-451;85;-897
2022-04-25T11:46:47.378;704202405231607386;-455;89;-896
2022-04-25T11:46:47.397;704202405250947782;-458;82;-894
2022-04-25T11:46:47.417;704202405270288178;-457;84;-897
2022-04-25T11:46:47.436;704202405289628574;-452;83;-896
2022-04-25T11:46:47.455;704202405308968970;-458;88;-893
2022-04-25T11:46:47.475;704202405328309366;-456;90;-899
2022-04-25T11:46:47.494;704202405347649762;-450;91;-894
2022-04-25T11:46:47.513;704202405366990158;-453;85;-895
2022-04-25T11:46:47.533;704202405386330419;-452;84;-896
2022-04-25T11:46:47.552;704202405405670650;-457;85;-894
2022-04-25T11:46:47.571;704202405425010881;-457;85;-896
2022-04-25T11:46:47.591;704202405444351112;-454;86;-898
2022-04-25T11:46:47.610;704202405463691343;-455;82;-899
2022-04-25T11:46:47.629;704202405483031574;-447;84;-898
2022-04-25T11:46:47.649;704202405502371805;-451;93;-895
2022-04-25T11:46:47.668;704202405521712036;-451;87;-899
2022-04-25T11:46:47.687;704202405541052267;-449;91;-897
2022-04-25T11:46:47.707;704202405560392498;-456;82;-901
2022-04-25T11:46:47.726;704202405579732729;-449;85;-902
2022-04-25T11:46:47.745;704202405599072960;-454;85;-895
2022-04-25T11:46:47.765;704202405618413191;-456;89;-894
2022-04-25T11:46:47.784;704202405637753422;-458;83;-895
2022-04-25T11:46:47.803;704202405657093653;-457;84;-902
2022-04-25T11:46:47.823;704202405676433884;-456;87;-898
2022-04-25T11:46:47.842;704202405695774115;-452;86;-894
2022-04-25T11:46:47.861;704202405715114346;-452;80;-895
2022-04-25T11:46:47.881;704202405734454577;-454;89;-898
2022-04-25T11:46:47.900;704202405753794808;-454;86;-899
2022-04-25T11:46:47.919;704202405773135039;-456;83;-894
2022-04-25T11:46:47.939;704202405792475270;-459;84;-896
2022-04-25T11:46:47.958;704202405811815501;-457;85;-900
2022-04-25T11:46:47.977;704202405831155732;-451;85;-895
2022-04-25T11:46:47.997;704202405850495963;-451;90;-892
2022-04-25T11:46:48.016;704202405869836194;-450;91;-898
2022-04-25T11:46:48.035;704202405889176425;-454;87;-897
2022-04-25T11:46:48.055;704202405908516656;-449;89;-899
2022-04-25T11:46:48.074;704202405927856887;-456;90;-898
2022-04-25T11:46:48.093;704202405947197118;-454;87;-897
2022-04-25T11:46:48.113;704202405966537349;-458;87;-895
2022-04-25T11:46:48.132;704202405985877580;-455;84;-897
2022-04-25T11:46:48.151;704202406005217811;-448;88;-896
2022-04-25T11:46:48.171;704202406024558042;-447;92;-899
2022-04-25T11:46:48.190;704202406043898273;-456;88;-898
2022-04-25T11:46:48.209;704202406063238504;-458;87;-895
2022-04-25T11:46:48.229;704202406082578735;-454;84;-898
2022-04-25T11:46:48.248;704202406101918966;-452;87;-897
2022-04-25T11:46:48.268;704202406121259197;-454;82;-898
2022-04-25T11:46:48.287;704202406140599428;-455;82;-896
2022-04-25T11:46:48.306;704202406159939659;-458;84;-899
2022-04-25T11:46:48.326;704202406179279890;-452;90;-892
2022-04-25T11:46:48.345;704202406198620121;-447;87;-897
2022-04-25T11:46:48.364;704202406217960352;-441;89;-896
2022-04-25T11:46:48.384;704202406237300583;-446;88;-899
2022-04-25T11:46:48.403;704202406256640814;-451;81;-901
2022-04-25T11:46:48.422;704202406275981045;-447;83;-896
2022-04-25T11:46:48.442;704202406295321276;-452;86;-897
2022-04-25T11:46:48.461;704202406314661507;-454;81;-901
2022-04-25T11:46:48.480;704202406334001738;-449;87;-901
2022-04-25T11:46:48.500;704202406353341969;-441;82;-904
2022-04-25T11:46:48.519;704202406372682200;-437;87;-900
2022-04-25T11:46:48.538;704202406392022431;-444;79;-901
2022-04-25T11:46:48.558;704202406411362662;-448;85;-894
2022-04-25T11:46:48.577;704202406430702893;-444;85;-897
2022-04-25T11:46:48.596;704202406450043124;-459;86;-893
2022-04-25T11:46:48.616;704202406469383355;-453;84;-900
2022-04-25T11:46:48.635;704202406488723586;-444;85;-902
2022-04-25T11:46:48.654;704202406508063817;-457;86;-898
2022-04-25T11:46:48.674;704202406527404048;-446;89;-898
2022-04-25T11:46:48.693;704202406546744279;-447;90;-909
2022-04-25T11:46:48.712;704202406566084510;-452;75;-900
2022-04-25T11:46:48.732;704202406585424741;-437;98;-899
2022-04-25T11:46:48.751;704202406604764972;-450;82;-898
2022-04-25T11:46:48.770;704202406624105203;-452;91;-888
2022-04-25T11:46:48.790;704202406643445434;-447;91;-905
2022-04-25T11:46:48.809;704202406662785665;-461;88;-888
2022-04-25T11:46:48.828;704202406682125896;-452;85;-897
2022-04-25T11:46:48.848;704202406701466127;-456;85;-890
2022-04-25T11:46:48.867;704202406720806358;-469;78;-894
2022-04-25T11:46:48.886;704202406740146589;-459;83;-900
2022-04-25T11:46:48.906;704202406759486820;-451;86;-900
2022-04-25T11:46:48.925;704202406778827138;-452;88;-897
2022-04-25T11:46:48.944;704202406798167404;-457;86;-898
2022-04-25T11:46:48.964;704202406817507670;-452;91;-898
2022-04-25T11:46:48.983;704202406836847936;-455;84;-892
2022-04-25T11:46:49.002;704202406856188202;-454;87;-901
2022-04-25T11:46:49.022;704202406875528468;-448;94;-894
2022-04-25T11:46:49.041;704202406894868734;-463;89;-899
2022-04-25T11:46:49.060;704202406914209000;-453;89;-894
2022-04-25T11:46:49.080;704202406933549266;-453;90;-896
2022-04-25T11:46:49.099;704202406952889532;-455;89;-897
2022-04-25T11:46:49.118;704202406972229798;-455;84;-897
2022-04-25T11:46:49.138;704202406991570064;-463;90;-894
2022-04-25T11:46:49.157;704202407010910330;-460;93;-897
2022-04-25T11:46:49.176;704202407030250596;-460;83;-897
2022-04-25T11:46:49.196;704202407049590862;-460;90;-896
2022-04-25T11:46:49.215;704202407068931128;-460;84;-894
2022-04-25T11:46:49.235;704202407088271394;-456;83;-894
2022-04-25T11:46:49.254;704202407107611660;-462;85;-897
2022-04-25T11:46:49.273;704202407126951926;-460;85;-896
2022-04-25T11:46:49.293;704202407146292192;-461;88;-896
2022-04-25T11:46:49.312;704202407165632458;-457;88;-895
2022-04-25T11:46:49.331;704202407184972724;-453;88;-896
2022-04-25T11:46:49.351;704202407204312990;-453;83;-898
2022-04-25T11:46:49.370;704202407223653256;-452;88;-893
2022-04-25T11:46:49.389;704202407242993522;-456;93;-890
2022-04-25T11:46:49.409;704202407262333788;-461;85;-892
2022-04-25T11:46:49.428;704202407281674054;-460;80;-897
2022-04-25T11:46:49.447;704202407301014320;-456;90;-894
2022-04-25T11:46:49.467;704202407320354586;-457;81;-894
2022-04-25T11:46:49.486;704202407339694852;-458;79;-896
2022-04-25T11:46:49.505;704202407359035118;-461;84;-899
2022-04-25T11:46:49.525;704202407378375384;-467;84;-894
2022-04-25T11:46:49.544;704202407397715650;-462;82;-894
2022-04-25T11:46:49.563;704202407417055916;-454;84;-894
2022-04-25T11:46:49.583;704202407436396182;-457;88;-895
2022-04-25T11:46:49.602;704202407455736448;-455;89;-895
2022-04-25T11:46:49.621;704202407475076714;-455;92;-901
2022-04-25T11:46:49.641;704202407494416980;-458;89;-896
2022-04-25T11:46:49.660;704202407513757246;-458;85;-896
2022-04-25T11:46:49.679;704202407533097512;-453;90;-896
2022-04-25T11:46:49.699;704202407552437778;-449;91;-894
2022-04-25T11:46:49.718;704202407571778044;-453;86;-897
2022-04-25T11:46:49.737;704202407591118310;-460;78;-899
2022-04-25T11:46:49.757;704202407610458576;-463;82;-893
2022-04-25T11:46:49.776;704202407629798842;-457;81;-894
2022-04-25T11:46:49.795;704202407649139108;-460;84;-892
2022-04-25T11:46:49.815;704202407668479374;-452;88;-900
2022-04-25T11:46:49.834;704202407687819640;-452;86;-893
2022-04-25T11:46:49.853;704202407707159906;-456;76;-895
2022-04-25T11:46:49.873;704202407726500172;-453;86;-898
2022-04-25T11:46:49.892;704202407745840438;-451;90;-896
2022-04-25T11:46:49.911;704202407765180704;-458;87;-897
2022-04-25T11:46:49.931;704202407784520970;-454;82;-896
2022-04-25T11:46:49.950;704202407803861236;-447;88;-896
2022-04-25T11:46:49.969;704202407823201502;-447;90;-895
2022-04-25T11:46:49.989;704202407842541768;-449;90;-898
2022-04-25T11:46:50.008;704202407861882034;-455;80;-896
2022-04-25T11:46:50.027;704202407881222300;-453;90;-891
2022-04-25T11:46:50.047;704202407900562566;-456;78;-903
2022-04-25T11:46:50.066;704202407919902832;-452;87;-891
2022-04-25T11:46:50.085;704202407939243098;-460;77;-903
2022-04-25T11:46:50.105;704202407958583364;-449;91;-893
2022-04-25T11:46:50.124;704202407977923630;-452;84;-910
2022-04-25T11:46:50.144;704202407997263896;-448;89;-897
2022-04-25T11:46:50.163;704202408016604162;-458;88;-902
2022-04-25T11:46:50.182;704202408035944428;-441;98;-894
2022-04-25T11:46:50.202;704202408055284694;-446;87;-897
2022-04-25T11:46:50.221;704202408074624960;-451;79;-892
2022-04-25T11:46:50.240;704202408093965226;-461;75;-897
2022-04-25T11:46:50.260;704202408113305492;-457;76;-900
2022-04-25T11:46:50.279;704202408132645758;-444;91;-903
2022-04-25T11:46:50.298;704202408151986396;-444;97;-903
2022-04-25T11:46:50.318;704202408171327030;-452;86;-898
2022-04-25T11:46:50.337;704202408190667664;-449;89;-896
2022-04-25T11:46:50.356;704202408210008298;-452;89;-893
2022-04-25T11:46:50.376;704202408229348932;-458;83;-894
2022-04-25T11:46:50.395;704202408248689566;-452;82;-898
2022-04-25T11:46:50.414;704202408268030200;-452;81;-897
2022-04-25T11:46:50.434;704202408287370834;-453;77;-897
2022-04-25T11:46:50.453;704202408306711468;-452;90;-899
2022-04-25T11:46:50.472;704202408326052102;-450;87;-900
2022-04-25T11:46:50.492;704202408345392736;-448;91;-903
2022-04-25T11:46:50.511;704202408364733370;-447;86;-898
2022-04-25T11:46:50.530;704202408384074004;-445;87;-895
2022-04-25T11:46:50.550;704202408403414638;-441;83;-897
2022-04-25T11:46:50.569;704202408422755272;-451;84;-896
2022-04-25T11:46:50.588;704202408442095906;-454;89;-895
2022-04-25T11:46:50.608;704202408461436540;-459;85;-899
2022-04-25T11:46:50.627;704202408480777174;-459;89;-897
2022-04-25T11:46:50.646;704202408500117808;-461;90;-895
2022-04-25T11:46:50.666;704202408519458442;-456;82;-896
2022-04-25T11:46:50.685;704202408538799076;-454;86;-893
2022-04-25T11:46:50.704;704202408558139710;-461;86;-896
2022-04-25T11:46:50.724;704202408577480344;-462;85;-893
2022-04-25T11:46:50.743;704202408596820978;-458;81;-892
2022-04-25T11:46:50.762;704202408616161612;-455;88;-893
2022-04-25T11:46:50.782;704202408635502246;-455;90;-895
2022-04-25T11:46:50.801;704202408654842880;-458;82;-897
2022-04-25T11:46:50.820;704202408674183514;-462;84;-894
2022-04-25T11:46:50.840;704202408693524148;-459;85;-894
2022-04-25T11:46:50.859;704202408712864782;-453;87;-898
2022-04-25T11:46:50.878;704202408732205416;-456;86;-899
2022-04-25T11:46:50.898;704202408751546050;-452;92;-897
2022-04-25T11:46:50.917;704202408770886684;-451;88;-900
2022-04-25T11:46:50.936;704202408790227318;-447;82;-895
2022-04-25T11:46:50.956;704202408809567952;-450;86;-897
2022-04-25T11:46:50.975;704202408828908586;-456;89;-895
2022-04-25T11:46:50.994;704202408848249220;-453;89;-902
2022-04-25T11:46:51.014;704202408867589854;-453;84;-897
2022-04-25T11:46:51.033;704202408886930488;-457;85;-896
2022-04-25T11:46:51.053;704202408906271122;-454;85;-899
2022-04-25T11:46:51.072;704202408925611756;-451;89;-896
2022-04-25T11:46:51.091;704202408944952390;-451;90;-898
2022-04-25T11:46:51.111;704202408964293024;-449;89;-901
2022-04-25T11:46:51.130;704202408983633658;-448;83;-894
2022-04-25T11:46:51.149;704202409002974292;-453;86;-898
2022-04-25T11:46:51.169;704202409022314926;-455;83;-896
2022-04-25T11:46:51.188;704202409041655560;-463;87;-896
2022-04-25T11:46:51.207;704202409060996194;-453;89;-894
2022-04-25T11:46:51.227;704202409080336828;-448;87;-900
2022-04-25T11:46:51.246;704202409099677462;-445;86;-900
2022-04-25T11:46:51.265;704202409119018096;-450;83;-895
2022-04-25T11:46:51.285;704202409138358730;-454;86;-899
2022-04-25T11:46:51.304;704202409157699364;-456;89;-893
2022-04-25T11:46:51.323;704202409177039998;-454;85;-896
2022-04-25T11:46:51.343;704202409196380632;-453;81;-898
2022-04-25T11:46:51.362;704202409215721266;-454;90;-901
2022-04-25T11:46:51.381;704202409235061900;-452;86;-899
2022-04-25T11:46:51.401;704202409254402534;-460;89;-897
2022-04-25T11:46:51.420;704202409273743168;-454;88;-896
2022-04-25T11:46:51.439;704202409293083802;-453;87;-896
2022-04-25T11:46:51.459;704202409312424436;-452;88;-895
2022-04-25T11:46:51.478;704202409331765070;-456;93;-896
2022-04-25T11:46:51.497;704202409351105704;-452;87;-895
2022-04-25T11:46:51.517;704202409370446338;-451;90;-895
2022-04-25T11:46:51.536;704202409389786972;-450;89;-895
2022-04-25T11:46:51.555;704202409409127606;-453;85;-895
2022-04-25T11:46:51.575;704202409428468240;-455;87;-897
2022-04-25T11:46:51.594;704202409447808874;-455;89;-897
2022-04-25T11:46:51.613;704202409467149508;-454;89;-896
2022-04-25T11:46:51.633;704202409486490142;-454;87;-897
2022-04-25T11:46:51.652;704202409505830776;-452;93;-894
2022-04-25T11:46:51.671;704202409525171410;-455;86;-894
2022-04-25T11:46:51.691;704202409544511813;-451;81;-897
2022-04-25T11:46:51.710;704202409563852214;-449;90;-896
2022-04-25T11:46:51.729;704202409583192615;-448;91;-893
2022-04-25T11:46:51.749;704202409602533016;-448;89;-896
2022-04-25T11:46:51.768;704202409621873417;-454;86;-902
2022-04-25T11:46:51.787;704202409641213818;-453;89;-898
2022-04-25T11:46:51.807;704202409660554219;-455;83;-900
2022-04-25T11:46:51.826;704202409679894620;-454;91;-900
2022-04-25T11:46:51.845;704202409699235021;-454;91;-893
2022-04-25T11:46:51.865;704202409718575422;-447;93;-900
2022-04-25T11:46:51.884;704202409737915823;-451;89;-896
